Observation Year,Standard Week,Pest Value,MaxT(°C),MinT(°C),RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm),Pest/Disease,Location
2006,44,2,30.4,20.2,91,55,2.8,1.8,7,4.6,Thrips (Number/ 3 leaves),Akola
2006,45,0.2,30.8,17.3,85,39,0,0.5,7,3.7,Thrips (Number/ 3 leaves),Akola
2006,46,0.1,30.8,14.1,81,29,0,0.7,8.1,4.3,Thrips (Number/ 3 leaves),Akola
2006,47,0.3,31.2,15.1,78,33,0.2,0.3,7.3,4,Thrips (Number/ 3 leaves),Akola
2006,48,0.4,32,19.1,82,42,0,0.8,6.4,4.3,Thrips (Number/ 3 leaves),Akola
2006,49,0.1,31.5,16.1,78,33,0,0.6,7.5,4.2,Thrips (Number/ 3 leaves),Akola
2006,50,0.1,30,12.4,77,31,0,0.7,8.1,4.4,Thrips (Number/ 3 leaves),Akola
2006,51,0.7,28.6,10,75,26,0,0.6,8.2,3.7,Thrips (Number/ 3 leaves),Akola
2006,52,0.2,29.2,13.8,79,38,0,0.3,6.9,3.4,Thrips (Number/ 3 leaves),Akola
2006,1,0.4,29,11,78,30,0,1.7,8,4.5,Whitefly (Number/ 3 leaves),Akola
2006,2,0.3,30,9.4,70,19,0,0.8,8.6,4.6,Whitefly (Number/ 3 leaves),Akola
2006,3,0.4,32.4,14.2,65,24,0,1.2,8.4,5.5,Whitefly (Number/ 3 leaves),Akola
2006,4,0.1,27.9,9,57,19,0,2,8.7,5.7,Whitefly (Number/ 3 leaves),Akola
2006,5,,31.8,11.9,51,14,0,2.1,8.8,6.8,Whitefly (Number/ 3 leaves),Akola
2006,6,,32.5,11.9,50,15,0,1.5,8.7,6.2,Whitefly (Number/ 3 leaves),Akola
2006,7,,34.7,15.7,46,16,0,1.8,8.5,7.1,Whitefly (Number/ 3 leaves),Akola
2006,8,,37.7,17.1,43,13,0,1.4,8.8,7.9,Whitefly (Number/ 3 leaves),Akola
2006,9,,36.6,20.2,62,26,13.7,2.9,4.6,7.7,Whitefly (Number/ 3 leaves),Akola
2006,10,,31.5,18.5,79,39,96.4,5,6.5,6.9,Whitefly (Number/ 3 leaves),Akola
2006,11,,30.2,17.4,83,35,1.7,2.7,7.3,5.4,Whitefly (Number/ 3 leaves),Akola
2006,12,,35.7,19.4,48,17,0,2.2,9.2,7.7,Whitefly (Number/ 3 leaves),Akola
2006,13,,37.4,19.1,44,14,0,2.1,9.1,8.8,Whitefly (Number/ 3 leaves),Akola
2006,14,,39.6,23.3,33,12,0,4.4,9.5,11.2,Whitefly (Number/ 3 leaves),Akola
2006,15,,40.7,24.9,39,14,0,4.8,9.1,12.3,Whitefly (Number/ 3 leaves),Akola
2006,16,,38.5,21.6,43,17,0,4.2,8.6,10.4,Whitefly (Number/ 3 leaves),Akola
2006,17,,41.4,27.1,42,16,0,6.8,8.3,13.6,Whitefly (Number/ 3 leaves),Akola
2006,18,,43.2,27.1,43,14,0,5.3,8.9,13.8,Whitefly (Number/ 3 leaves),Akola
2006,19,,43.5,28.9,37,11,0,9.7,7.9,16.8,Whitefly (Number/ 3 leaves),Akola
2006,20,,41.9,27.5,53,22,20,10.8,9.2,15.1,Whitefly (Number/ 3 leaves),Akola
2006,21,,37.1,27.1,67,39,10.3,13.3,6.7,12.1,Whitefly (Number/ 3 leaves),Akola
2006,22,,37.2,25.1,73,40,65.3,7.6,6,9.6,Whitefly (Number/ 3 leaves),Akola
2006,23,,37.1,26.6,66,30,0,13.2,5.9,12.1,Whitefly (Number/ 3 leaves),Akola
2006,24,,39.2,27.2,57,24,1.5,11.4,7.9,13.4,Whitefly (Number/ 3 leaves),Akola
2006,25,,38.1,25.5,74,38,50,5.8,4.8,8.2,Whitefly (Number/ 3 leaves),Akola
2006,26,,31.1,24.8,85,66,23.4,6.3,5.2,5.7,Whitefly (Number/ 3 leaves),Akola
2006,27,,30.8,24.2,82,67,144,9.4,3.5,5.8,Whitefly (Number/ 3 leaves),Akola
2006,28,,31.7,24.3,82,59,12.2,8.1,1.4,5,Whitefly (Number/ 3 leaves),Akola
2006,29,,30.5,23.6,88,66,39.5,8.6,1.3,5.4,Whitefly (Number/ 3 leaves),Akola
2006,30,,29.7,23.4,87,71,58.2,6.2,3.6,4.1,Whitefly (Number/ 3 leaves),Akola
2006,31,,28.9,23.1,91,75,83.3,7.5,1.7,2.9,Whitefly (Number/ 3 leaves),Akola
2006,32,0.6,26.3,22.8,91,86,231.9,7.6,1.5,2.4,Whitefly (Number/ 3 leaves),Akola
2006,33,0,29,23.6,90,76,15.9,7.6,3,3.3,Whitefly (Number/ 3 leaves),Akola
2006,34,0.9,30.5,22.8,86,62,0,3.4,5.1,5.1,Whitefly (Number/ 3 leaves),Akola
2006,35,2.3,29.5,22.8,87,65,5.8,4.9,2,3.9,Whitefly (Number/ 3 leaves),Akola
2006,36,2.4,30.9,22.7,92,65,57.9,4,5.3,4.5,Whitefly (Number/ 3 leaves),Akola
2006,37,1.5,31.8,23,95,66,145.6,1.1,6.7,3.9,Whitefly (Number/ 3 leaves),Akola
2006,38,1.3,29.5,22.9,92,80,38.9,3.2,6.8,4.3,Whitefly (Number/ 3 leaves),Akola
2006,39,2.7,31.4,23.1,93,58,17.5,2.6,7.5,5,Whitefly (Number/ 3 leaves),Akola
2006,40,2.7,29.8,22.2,95,66,56.5,0.9,4.6,3.3,Whitefly (Number/ 3 leaves),Akola
2006,41,3.2,34,20.2,86,36,0,0.8,8.6,4.8,Whitefly (Number/ 3 leaves),Akola
2006,42,2.2,34.3,19.7,81,34,0,0.6,8.1,4.3,Whitefly (Number/ 3 leaves),Akola
2006,43,1.9,32.6,18,81,36,0,0.5,7.9,4.8,Whitefly (Number/ 3 leaves),Akola
2006,44,2.3,30.4,20.2,91,55,2.8,1.8,7,4.6,Whitefly (Number/ 3 leaves),Akola
2006,45,2.2,30.8,17.3,85,39,0,0.5,7,3.7,Whitefly (Number/ 3 leaves),Akola
2006,46,1.3,30.8,14.1,81,29,0,0.7,8.1,4.3,Whitefly (Number/ 3 leaves),Akola
2006,47,1,31.2,15.1,78,33,0.2,0.3,7.3,4,Whitefly (Number/ 3 leaves),Akola
2006,48,1.2,32,19.1,82,42,0,0.8,6.4,4.3,Whitefly (Number/ 3 leaves),Akola
2006,49,0.3,31.5,16.1,78,33,0,0.6,7.5,4.2,Whitefly (Number/ 3 leaves),Akola
2006,50,0.7,30,12.4,77,31,0,0.7,8.1,4.4,Whitefly (Number/ 3 leaves),Akola
2006,51,1.4,28.6,10,75,26,0,0.6,8.2,3.7,Whitefly (Number/ 3 leaves),Akola
2006,52,1.8,29.2,13.8,79,38,0,0.3,6.9,3.4,Whitefly (Number/ 3 leaves),Akola
2006,1,,18.4,5.8,92.3,45.6,0,1.7,3.9,1.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,2,,19.7,5.3,83.6,33.4,0,2.1,6.9,1.6,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,3,,20.3,10.4,83.1,49.9,0,1.5,4,1.8,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,4,,20.3,5.9,85.3,38.6,0,1.4,7.3,1.8,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,5,,24.1,10.1,89.7,38.3,0,1.1,6.2,2.1,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,6,,26.3,10.5,83,37,0,1.4,6.1,2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,7,,27.8,13.2,84.6,37.9,0,1.9,5,2.3,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,8,,28.5,14.6,85.3,47,0,1.5,6.1,2.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,9,,28.2,11.5,85.1,40,0,1.9,6.9,4.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,10,,27.5,12.5,78,62.3,43.2,2,6.2,2.2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,11,,23,13.1,84.6,63.6,18.4,2.3,4.4,2.1,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,12,,29.4,15.7,66.4,45.6,0,2,7,2.4,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,13,,30.2,14.9,61.6,40.4,18.2,1.8,6.9,2.3,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,14,,36.4,18.5,50.6,30.6,0,1.8,7.9,2.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,15,,36.3,15.8,33.1,24.7,0,1.9,5.8,2.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,16,,36.1,20,44,28.7,0,2.1,2.7,3.1,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,17,,40.5,24,33.1,24,0,3.4,4.9,3.6,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,18,,41.8,24.4,43.9,22.6,0,2.3,4.6,3.2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,19,,41.4,27.6,44.3,32.9,0,2.8,1.7,3.6,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,20,,40.9,25.8,55.7,35.3,21.6,3,2.9,3.2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,21,,38.8,24.5,69.3,38.1,12.6,2.6,1.7,2.8,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,22,,40.6,28.8,56.3,41.6,0,2.3,1.5,3.3,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,23,,39.9,27.3,51.4,40.7,1.2,2.5,1.9,3.1,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,24,0,39.8,26.3,57.3,39.6,0,2.4,0.5,2.8,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,25,1,35.9,25,66.6,40.9,26.4,2.3,3.3,2.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,26,1,36.9,27.9,74.3,57.6,33.4,2.5,2,2.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,27,1,39.1,30.5,66.1,48.7,0,1.4,3.1,3.7,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,28,1,34.6,27.9,71.6,62.9,185,1.3,0,3,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,29,1,36.5,28.6,80.4,57.7,0,1.8,0.6,3.4,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,30,1,34.7,27,83.7,67.3,93.8,1.1,2.1,3.2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,31,1,33.8,27.2,76.7,65.7,5.4,1.4,3.7,3.3,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,32,1,34.4,27.2,76.3,63.7,0,1.6,4.8,3.2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,33,1,36.3,27.7,74.1,61.7,0,1.3,4.7,2.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,34,1,34.9,27.4,74.9,62.1,0,1.5,4.7,3,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,35,0,32.5,25.3,79.3,70.3,68,0.9,2.4,2.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,36,0,31.1,23.1,81.4,67.9,0,0.9,5.2,2.8,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,37,1,34.8,25.8,71,59.4,0,1.4,5.8,2.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,38,2,35.4,25.3,74.9,59.1,14.6,0.8,3.7,2.8,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,39,,35,22.2,67.7,46.6,0,0.8,6.9,2.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,40,,36.5,22.1,66.4,38,0,0.7,6.1,2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,41,,35.6,20.9,57.7,34.3,0,0,5.7,2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,42,,33.2,20.5,67.9,42.6,0,0.7,3.4,1.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,43,,28.9,17.6,74.6,47.4,0,0.8,2.7,1.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,44,,29.5,16.6,75.4,45.4,0,1.7,1.4,1.7,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,45,,31.2,14.8,71.9,37.7,0,2.1,5.1,3.1,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,46,,28.7,14.4,77.1,43,0,1.5,4.1,2.5,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,47,,24.6,12.6,79.3,48.9,5.4,1.4,4.9,2.9,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,48,,24.5,7.4,64,28,0,1.1,5.6,2.6,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,49,,21.2,8.1,79,46.7,0,1.4,5.5,2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,50,,20.1,6.7,74.7,40.3,0,1.9,4.8,2.1,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,51,,23.3,8.1,76.3,28.4,0,1.5,5.2,2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,52,,20.8,6.9,83,47.4,0,1.9,5.2,2,AmericanBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,1,,18.4,5.8,92.3,45.6,0,2,3.9,1.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,2,,19.7,5.3,83.6,33.4,0,2.3,6.9,1.6,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,3,,20.3,10.4,83.1,49.9,0,2,4,1.8,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,4,,20.3,5.9,85.3,38.6,0,1.8,7.3,1.8,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,5,,24.1,10.1,89.7,38.3,0,1.8,6.2,2.1,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,6,,26.3,10.5,83,37,0,1.9,6.1,2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,7,,27.8,13.2,84.6,37.9,0,2.1,5,2.3,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,8,,28.5,14.6,85.3,47,0,3.4,6.1,2.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,9,,28.2,11.5,85.1,40,0,2.3,6.9,4.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,10,,27.5,12.5,78,62.3,43.2,2.8,6.2,2.2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,11,,23,13.1,84.6,63.6,18.4,3,4.4,2.1,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,12,,29.4,15.7,66.4,45.6,0,2.6,7,2.4,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,13,,30.2,14.9,61.6,40.4,18.2,2.3,6.9,2.3,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,14,,36.4,18.5,50.6,30.6,0,2.5,7.9,2.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,15,,36.3,15.8,33.1,24.7,0,2.4,5.8,2.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,16,,36.1,20,44,28.7,0,2.3,2.7,3.1,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,17,,40.5,24,33.1,24,0,2.5,4.9,3.6,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,18,,41.8,24.4,43.9,22.6,0,1.4,4.6,3.2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,19,,41.4,27.6,44.3,32.9,0,1.3,1.7,3.6,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,20,,40.9,25.8,55.7,35.3,21.6,1.8,2.9,3.2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,21,,38.8,24.5,69.3,38.1,12.6,1.1,1.7,2.8,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,22,,40.6,28.8,56.3,41.6,0,1.4,1.5,3.3,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,23,,39.9,27.3,51.4,40.7,1.2,1.6,1.9,3.1,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,24,0,39.8,26.3,57.3,39.6,0,1.3,0.5,2.8,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,25,0,35.9,25,66.6,40.9,26.4,1.5,3.3,2.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,26,0,36.9,27.9,74.3,57.6,33.4,0.9,2,2.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,27,0,39.1,30.5,66.1,48.7,0,0.9,3.1,3.7,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,28,0,34.6,27.9,71.6,62.9,185,1.4,0,3,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,29,20,36.5,28.6,80.4,57.7,0,0.8,0.6,3.4,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,30,12,34.7,27,83.7,67.3,93.8,0.7,2.1,3.2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,31,11,33.8,27.2,76.7,65.7,5.4,0.8,3.7,3.3,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,32,8,34.4,27.2,76.3,63.7,0,0.6,4.8,3.2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,33,16,36.3,27.7,74.1,61.7,0,0.7,4.7,2.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,34,22,34.9,27.4,74.9,62.1,0,0.6,4.7,3,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,35,33,32.5,25.3,79.3,70.3,68,0.8,2.4,2.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,36,50,31.1,23.1,81.4,67.9,0,0.6,5.2,2.8,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,37,124,34.8,25.8,71,59.4,0,1.3,5.8,2.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,38,100,35.4,25.3,74.9,59.1,14.6,0.7,3.7,2.8,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,39,,35,22.2,67.7,46.6,0,0.8,6.9,2.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,40,,36.5,22.1,66.4,38,0,0.7,6.1,2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,41,,35.6,20.9,57.7,34.3,0,0,5.7,2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,42,,33.2,20.5,67.9,42.6,0,0.7,3.4,1.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,43,,28.9,17.6,74.6,47.4,0,0.8,2.7,1.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,44,,29.5,16.6,75.4,45.4,0,1.7,1.4,1.7,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,45,,31.2,14.8,71.9,37.7,0,2.1,5.1,3.1,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,46,,28.7,14.4,77.1,43,0,1.5,4.1,2.5,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,47,,24.6,12.6,79.3,48.9,5.4,1.4,4.9,2.9,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,48,,24.5,7.4,64,28,0,1.1,5.6,2.6,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,49,,21.2,8.1,79,46.7,0,1.4,5.5,2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,50,,20.1,6.7,74.7,40.3,0,1.9,4.8,2.1,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,51,,23.3,8.1,76.3,28.4,0,1.5,5.2,2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,52,,20.8,6.9,83,47.4,0,1.9,5.2,2,PinkBollworm (Number/ Pheromone trap),Sirsa
2006,1,,18.4,5.8,92.3,45.6,0,2,3.9,1.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,2,,19.7,5.3,83.6,33.4,0,2.3,6.9,1.6,Spodoptera (Number/ Pheromone trap),Sirsa
2006,3,,20.3,10.4,83.1,49.9,0,2,4,1.8,Spodoptera (Number/ Pheromone trap),Sirsa
2006,4,,20.3,5.9,85.3,38.6,0,1.8,7.3,1.8,Spodoptera (Number/ Pheromone trap),Sirsa
2006,5,,24.1,10.1,89.7,38.3,0,1.8,6.2,2.1,Spodoptera (Number/ Pheromone trap),Sirsa
2006,6,,26.3,10.5,83,37,0,1.9,6.1,2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,7,,27.8,13.2,84.6,37.9,0,2.1,5,2.3,Spodoptera (Number/ Pheromone trap),Sirsa
2006,8,,28.5,14.6,85.3,47,0,3.4,6.1,2.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,9,,28.2,11.5,85.1,40,0,2.3,6.9,4.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,10,,27.5,12.5,78,62.3,43.2,2.8,6.2,2.2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,11,,23,13.1,84.6,63.6,18.4,3,4.4,2.1,Spodoptera (Number/ Pheromone trap),Sirsa
2006,12,,29.4,15.7,66.4,45.6,0,2.6,7,2.4,Spodoptera (Number/ Pheromone trap),Sirsa
2006,13,,30.2,14.9,61.6,40.4,18.2,2.3,6.9,2.3,Spodoptera (Number/ Pheromone trap),Sirsa
2006,14,,36.4,18.5,50.6,30.6,0,2.5,7.9,2.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,15,,36.3,15.8,33.1,24.7,0,2.4,5.8,2.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,16,,36.1,20,44,28.7,0,2.3,2.7,3.1,Spodoptera (Number/ Pheromone trap),Sirsa
2006,17,,40.5,24,33.1,24,0,2.5,4.9,3.6,Spodoptera (Number/ Pheromone trap),Sirsa
2006,18,,41.8,24.4,43.9,22.6,0,1.4,4.6,3.2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,19,,41.4,27.6,44.3,32.9,0,1.3,1.7,3.6,Spodoptera (Number/ Pheromone trap),Sirsa
2006,20,,40.9,25.8,55.7,35.3,21.6,1.8,2.9,3.2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,21,,38.8,24.5,69.3,38.1,12.6,1.1,1.7,2.8,Spodoptera (Number/ Pheromone trap),Sirsa
2006,22,,40.6,28.8,56.3,41.6,0,1.4,1.5,3.3,Spodoptera (Number/ Pheromone trap),Sirsa
2006,23,,39.9,27.3,51.4,40.7,1.2,1.6,1.9,3.1,Spodoptera (Number/ Pheromone trap),Sirsa
2006,24,0,39.8,26.3,57.3,39.6,0,1.3,0.5,2.8,Spodoptera (Number/ Pheromone trap),Sirsa
2006,25,0,35.9,25,66.6,40.9,26.4,1.5,3.3,2.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,26,0,36.9,27.9,74.3,57.6,33.4,0.9,2,2.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,27,0,39.1,30.5,66.1,48.7,0,0.9,3.1,3.7,Spodoptera (Number/ Pheromone trap),Sirsa
2006,28,22,34.6,27.9,71.6,62.9,185,1.4,0,3,Spodoptera (Number/ Pheromone trap),Sirsa
2006,29,32,36.5,28.6,80.4,57.7,0,0.8,0.6,3.4,Spodoptera (Number/ Pheromone trap),Sirsa
2006,30,48,34.7,27,83.7,67.3,93.8,0.7,2.1,3.2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,31,44,33.8,27.2,76.7,65.7,5.4,0.8,3.7,3.3,Spodoptera (Number/ Pheromone trap),Sirsa
2006,32,24,34.4,27.2,76.3,63.7,0,0.6,4.8,3.2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,33,92,36.3,27.7,74.1,61.7,0,0.7,4.7,2.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,34,79,34.9,27.4,74.9,62.1,0,0.6,4.7,3,Spodoptera (Number/ Pheromone trap),Sirsa
2006,35,62,32.5,25.3,79.3,70.3,68,0.8,2.4,2.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,36,57,31.1,23.1,81.4,67.9,0,0.6,5.2,2.8,Spodoptera (Number/ Pheromone trap),Sirsa
2006,37,11,34.8,25.8,71,59.4,0,1.3,5.8,2.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,38,4,35.4,25.3,74.9,59.1,14.6,0.7,3.7,2.8,Spodoptera (Number/ Pheromone trap),Sirsa
2006,39,,35,22.2,67.7,46.6,0,0.7,6.9,2.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,40,,36.5,22.1,66.4,38,0,0.8,6.1,2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,41,,35.6,20.9,57.7,34.3,0,0.6,5.7,2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,42,,33.2,20.5,67.9,42.6,0,0.7,3.4,1.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,43,,28.9,17.6,74.6,47.4,0,0.6,2.7,1.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,44,,29.5,16.6,75.4,45.4,0,0.8,1.4,1.7,Spodoptera (Number/ Pheromone trap),Sirsa
2006,45,,31.2,14.8,71.9,37.7,0,0.6,5.1,3.1,Spodoptera (Number/ Pheromone trap),Sirsa
2006,46,,28.7,14.4,77.1,43,0,1.3,4.1,2.5,Spodoptera (Number/ Pheromone trap),Sirsa
2006,47,,24.6,12.6,79.3,48.9,5.4,0.7,4.9,2.9,Spodoptera (Number/ Pheromone trap),Sirsa
2006,48,,24.5,7.4,64,28,0,0.8,5.6,2.6,Spodoptera (Number/ Pheromone trap),Sirsa
2006,49,,21.2,8.1,79,46.7,0,0.7,5.5,2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,50,,20.1,6.7,74.7,40.3,0,0,4.8,2.1,Spodoptera (Number/ Pheromone trap),Sirsa
2006,51,,23.3,8.1,76.3,28.4,0,0.7,5.2,2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,52,,20.8,6.9,83,47.4,0,0.8,5.2,2,Spodoptera (Number/ Pheromone trap),Sirsa
2006,1,,18.4,5.8,92.3,45.6,0,1.7,3.9,1.5,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,2,,19.7,5.3,83.6,33.4,0,2.1,6.9,1.6,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,3,,20.3,10.4,83.1,49.9,0,1.5,4,1.8,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,4,,20.3,5.9,85.3,38.6,0,1.4,7.3,1.8,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,5,,24.1,10.1,89.7,38.3,0,1.1,6.2,2.1,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,6,,26.3,10.5,83,37,0,1.4,6.1,2,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,7,,27.8,13.2,84.6,37.9,0,1.9,5,2.3,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,8,,28.5,14.6,85.3,47,0,1.5,6.1,2.5,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,9,,28.2,11.5,85.1,40,0,1.9,6.9,4.5,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,10,,27.5,12.5,78,62.3,43.2,2,6.2,2.2,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,11,,23,13.1,84.6,63.6,18.4,2.3,4.4,2.1,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
2006,12,,29.4,15.7,66.4,45.6,0,2,7,2.4,SpottedBollworm-Adult (Number/ Pheromone trap),Sirsa
